PSCL	EXPR	MODE	PACKETS	OUT_TIME	W	LOCK_MODE	S	N
32	PACKET_3	parallel	18724	415.622314	8000	8	4	7
32	PACKET_3	serial	131072	2232.660645	8000	8	4	7
32	PACKET_3	parallel	8738	350.703674	8000	8	4	15
32	PACKET_3	serial	131072	2243.485107	8000	8	4	15
32	PACKET_3	parallel	131072	2321.684814	8000	8	8	1
32	PACKET_3	serial	131072	2257.995361	8000	8	8	1
32	PACKET_3	parallel	65536	1410.852905	8000	8	8	2
32	PACKET_3	serial	131072	2245.956055	8000	8	8	2
32	PACKET_3	parallel	43690	1030.042236	8000	8	8	3
32	PACKET_3	serial	131072	2238.521729	8000	8	8	3
32	PACKET_3	parallel	18724	707.897339	8000	8	8	7
32	PACKET_3	serial	131072	2270.331299	8000	8	8	7
32	PACKET_3	parallel	8738	327.933655	8000	8	8	15
32	PACKET_3	serial	131072	2248.107422	8000	8	8	15
32	PACKET_3	parallel	131072	346.116669	1000	16	1	1
32	PACKET_3	serial	131072	293.560333	1000	16	1	1
32	PACKET_3	parallel	65536	221.636322	1000	16	1	2
32	PACKET_3	serial	131072	293.787323	1000	16	1	2
32	PACKET_3	parallel	43690	159.360657	1000	16	1	3
32	PACKET_3	serial	131072	292.774017	1000	16	1	3
32	PACKET_3	parallel	18724	117.199661	1000	16	1	7
32	PACKET_3	serial	131072	289.184021	1000	16	1	7
32	PACKET_3	parallel	8738	186.018997	1000	16	1	15
32	PACKET_3	serial	131072	294.650665	1000	16	1	15
32	PACKET_3	parallel	131072	366.996002	1000	16	4	1
32	PACKET_3	serial	131072	290.102661	1000	16	4	1
32	PACKET_3	parallel	65536	217.438004	1000	16	4	2
32	PACKET_3	serial	131072	289.170685	1000	16	4	2
32	PACKET_3	parallel	43690	169.799652	1000	16	4	3
32	PACKET_3	serial	131072	290.601318	1000	16	4	3
32	PACKET_3	parallel	18724	139.341660	1000	16	4	7
32	PACKET_3	serial	131072	295.483337	1000	16	4	7
32	PACKET_3	parallel	8738	171.028336	1000	16	4	15
32	PACKET_3	serial	131072	298.834656	1000	16	4	15
32	PACKET_3	parallel	131072	340.112000	1000	16	8	1
32	PACKET_3	serial	131072	293.003693	1000	16	8	1
32	PACKET_3	parallel	65536	204.984344	1000	16	8	2
32	PACKET_3	serial	131072	289.052002	1000	16	8	2
32	PACKET_3	parallel	43690	161.130661	1000	16	8	3
32	PACKET_3	serial	131072	289.331665	1000	16	8	3
32	PACKET_3	parallel	18724	127.989334	1000	16	8	7
32	PACKET_3	serial	131072	289.602325	1000	16	8	7
32	PACKET_3	parallel	8738	186.713989	1000	16	8	15
32	PACKET_3	serial	131072	288.564331	1000	16	8	15
32	PACKET_3	parallel	131072	641.690979	2000	16	1	1
32	PACKET_3	serial	131072	565.430664	2000	16	1	1
32	PACKET_3	parallel	65536	375.743347	2000	16	1	2
32	PACKET_3	serial	131072	567.270630	2000	16	1	2
32	PACKET_3	parallel	43690	272.751007	2000	16	1	3
32	PACKET_3	serial	131072	573.488708	2000	16	1	3
32	PACKET_3	parallel	18724	187.292328	2000	16	1	7
32	PACKET_3	serial	131072	575.612976	2000	16	1	7
32	PACKET_3	parallel	8738	144.491333	2000	16	1	15
32	PACKET_3	serial	131072	571.109680	2000	16	1	15
32	PACKET_3	parallel	131072	642.025330	2000	16	4	1
32	PACKET_3	serial	131072	581.929321	2000	16	4	1
32	PACKET_3	parallel	65536	361.811005	2000	16	4	2
32	PACKET_3	serial	131072	577.372314	2000	16	4	2
32	PACKET_3	parallel	43690	274.786987	2000	16	4	3
32	PACKET_3	serial	131072	576.909668	2000	16	4	3
32	PACKET_3	parallel	18724	175.218994	2000	16	4	7
32	PACKET_3	serial	131072	574.156677	2000	16	4	7
32	PACKET_3	parallel	8738	221.622986	2000	16	4	15
32	PACKET_3	serial	131072	566.176025	2000	16	4	15
32	PACKET_3	parallel	131072	610.570679	2000	16	8	1
32	PACKET_3	serial	131072	565.513367	2000	16	8	1
32	PACKET_3	parallel	65536	375.054016	2000	16	8	2
32	PACKET_3	serial	131072	569.531006	2000	16	8	2
32	PACKET_3	parallel	43690	273.736328	2000	16	8	3
32	PACKET_3	serial	131072	570.584656	2000	16	8	3
32	PACKET_3	parallel	18724	187.786346	2000	16	8	7
32	PACKET_3	serial	131072	571.250977	2000	16	8	7
32	PACKET_3	parallel	8738	134.257339	2000	16	8	15
32	PACKET_3	serial	131072	565.426697	2000	16	8	15
32	PACKET_3	parallel	131072	1199.358643	4000	16	1	1
32	PACKET_3	serial	131072	1126.866699	4000	16	1	1
32	PACKET_3	parallel	65536	712.100342	4000	16	1	2
32	PACKET_3	serial	131072	1127.412598	4000	16	1	2
32	PACKET_3	parallel	43690	513.057678	4000	16	1	3
32	PACKET_3	serial	131072	1121.450928	4000	16	1	3
32	PACKET_3	parallel	18724	356.190002	4000	16	1	7
32	PACKET_3	serial	131072	1126.417969	4000	16	1	7
32	PACKET_3	parallel	8738	169.757004	4000	16	1	15
32	PACKET_3	serial	131072	1137.897949	4000	16	1	15
32	PACKET_3	parallel	131072	1199.892944	4000	16	4	1
32	PACKET_3	serial	131072	1141.315674	4000	16	4	1
32	PACKET_3	parallel	65536	690.767334	4000	16	4	2
32	PACKET_3	serial	131072	1123.659302	4000	16	4	2
32	PACKET_3	parallel	43690	473.915680	4000	16	4	3
32	PACKET_3	serial	131072	1132.871338	4000	16	4	3
32	PACKET_3	parallel	18724	241.754333	4000	16	4	7
32	PACKET_3	serial	131072	1124.866943	4000	16	4	7
32	PACKET_3	parallel	8738	246.816315	4000	16	4	15
32	PACKET_3	serial	131072	1124.847290	4000	16	4	15
32	PACKET_3	parallel	131072	1178.917358	4000	16	8	1
32	PACKET_3	serial	131072	1122.049316	4000	16	8	1
32	PACKET_3	parallel	65536	717.464355	4000	16	8	2
32	PACKET_3	serial	131072	1122.551025	4000	16	8	2
32	PACKET_3	parallel	43690	514.458679	4000	16	8	3
32	PACKET_3	serial	131072	1119.751343	4000	16	8	3
32	PACKET_3	parallel	18724	355.582336	4000	16	8	7
32	PACKET_3	serial	131072	1134.008667	4000	16	8	7
32	PACKET_3	parallel	8738	180.982666	4000	16	8	15
32	PACKET_3	serial	131072	1136.589355	4000	16	8	15
32	PACKET_3	parallel	131072	2297.773682	8000	16	1	1
32	PACKET_3	serial	131072	2238.643311	8000	16	1	1
32	PACKET_3	parallel	65536	1367.070068	8000	16	1	2
32	PACKET_3	serial	131072	2243.754150	8000	16	1	2
32	PACKET_3	parallel	43690	1002.944946	8000	16	1	3
32	PACKET_3	serial	131072	2228.537354	8000	16	1	3
32	PACKET_3	parallel	18724	678.366333	8000	16	1	7
32	PACKET_3	serial	131072	2232.118652	8000	16	1	7
32	PACKET_3	parallel	8738	328.119354	8000	16	1	15
32	PACKET_3	serial	131072	2247.307373	8000	16	1	15
32	PACKET_3	parallel	131072	2304.546631	8000	16	4	1
32	PACKET_3	serial	131072	2261.930420	8000	16	4	1
32	PACKET_3	parallel	65536	1208.152954	8000	16	4	2
32	PACKET_3	serial	131072	2246.647705	8000	16	4	2
32	PACKET_3	parallel	43690	862.157654	8000	16	4	3
32	PACKET_3	serial	131072	2248.401367	8000	16	4	3
32	PACKET_3	parallel	18724	436.416687	8000	16	4	7
32	PACKET_3	serial	131072	2258.278809	8000	16	4	7
32	PACKET_3	parallel	8738	310.837006	8000	16	4	15
32	PACKET_3	serial	131072	2235.770996	8000	16	4	15
32	PACKET_3	parallel	131072	2278.682129	8000	16	8	1
32	PACKET_3	serial	131072	2239.812744	8000	16	8	1
32	PACKET_3	parallel	65536	1351.872314	8000	16	8	2
32	PACKET_3	serial	131072	2241.029785	8000	16	8	2
32	PACKET_3	parallel	43690	995.812988	8000	16	8	3
32	PACKET_3	serial	131072	2238.505371	8000	16	8	3
32	PACKET_3	parallel	18724	701.447021	8000	16	8	7
32	PACKET_3	serial	131072	2238.813232	8000	16	8	7
32	PACKET_3	parallel	8738	326.359680	8000	16	8	15
32	PACKET_3	serial	131072	2245.352051	8000	16	8	15
